@id,@type,name,@lat,@lon,railway,station,highway,amenity,public_transport
11924667942,node,,28.4658547,77.0618376,,,,,stop_position
11931091671,node,Fortis Memorial Research Institute / Millennium City Centre,28.4569973,77.0704065,,,bus_stop,,platform
11934329865,node,Sector 43/Sector 44 (A),28.4536986,77.0748376,,,bus_stop,,platform
12562792297,node,,28.4041220,77.0521075,,,bus_stop,,
12593284424,node,,28.3334757,76.8826054,,,bus_stop,,platform
12791885107,node,DLF Downtown/Ambience Mall,28.5033417,77.0939102,,,bus_stop,,platform
12791890532,node,Moulsari Avenue Metro Station,28.5010289,77.0940074,,,bus_stop,,platform
13124493514,node,Tigra Village Chowk/Gurugram University,28.4245157,77.0690683,,,bus_stop,,platform
13148759191,node,,28.4683164,76.9732001,,,bus_stop,,platform
13148759192,node,,28.4688233,76.9725162,,,bus_stop,,platform
13148759195,node,,28.4661235,76.9709954,,,bus_stop,,platform
13148759196,node,,28.4665456,76.9701236,,,bus_stop,,platform
13176648984,node,DLF Phase 1,28.4782105,77.0954559,,,bus_stop,,platform
13176650699,node,,28.4763557,77.0978150,,,bus_stop,,platform
13176659859,node,Qutub Plaza,28.4771784,77.0966556,,,bus_stop,,platform
13271497354,node,,28.4259062,77.0705157,,,bus_stop,,platform
13289640468,node,Cyber City,28.4980703,77.0892567,station,subway,,,station
13478717901,node,Marutikunj More,28.3612345,77.0608222,,,bus_stop,,
13566005348,node,Sector 10,28.4502689,76.9965148,,,,,platform
13821595101,node,Unitech Park (B),28.4434641,77.0580226,,,bus_stop,,platform
24515754,way,Gurugram Bus Stand,28.4652485,77.0322077,,,,bus_station,station
369855454,way,,28.4644375,76.9828675,platform,,,,platform
369855455,way,,28.4641332,76.9825739,platform,,,,platform
758027859,way,,28.4894070,77.0110178,platform,,,,platform
758027860,way,,28.4893511,77.0112583,platform,,,,platform
824913104,way,,28.3328628,76.7742563,,,,bus_station,
1036072595,way,,28.2462081,77.0713690,,,,bus_station,
1316295260,way,Sector 53/54 Metro Station,28.4464192,77.1003835,station,subway,,,station
1360347817,way,,28.4809330,77.0942557,platform,,,,platform
1360347818,way,,28.4808851,77.0945114,platform,,,,platform
